fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
5,unseen_text,seq_enhanced,LR,0.5344791271746914,0.46893679019725043,0.5040650406504065,0.5384615384615384
5,unseen_text,seq_enhanced,RF,0.5131288877655615,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,seq_enhanced,XGB,0.49190502267716973,0.48112623762376233,0.08130081300813008,0.7549857549857549
5,unseen_both,pos_split,LR,0.49568965517241376,0.4243024302430243,0.35,0.47435897435897434
5,unseen_both,pos_split,RF,0.5797413793103448,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,pos_split,XGB,0.47758620689655173,0.5128970947597068,0.15,0.7051282051282052
5,unseen_both,surp_weighted,LR,0.4362068965517242,0.40563530037214246,0.35,0.44871794871794873
5,unseen_both,surp_weighted,RF,0.4616379310344827,0.4222222222222222,0.0,0.7307692307692307
5,unseen_both,surp_weighted,XGB,0.4560344827586207,0.4734811957569913,0.15,0.6410256410256411
5,unseen_both,critical_span,LR,0.5603448275862069,0.4885699096225412,0.5,0.5256410256410257
5,unseen_both,critical_span,RF,0.5193965517241379,0.4708276797829037,0.05,0.7435897435897436
5,unseen_both,critical_span,XGB,0.5353448275862069,0.520254506892895,0.3,0.6282051282051282
5,unseen_both,seq_enhanced,LR,0.6112068965517241,0.5185185185185185,0.5,0.5641025641025641
