fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
9,unseen_both,majority,majority,0.5,0.4594594594594595,0.0,0.85
9,unseen_both,random,random,0.4248366013071895,0.43000000000000005,0.05555555555555555,0.6833333333333333
9,unseen_both,early,LR,0.4787581699346405,0.46928746928746934,0.2777777777777778,0.625
9,unseen_both,early,RF,0.4907407407407407,0.4594594594594595,0.0,0.85
9,unseen_both,early,XGB,0.5375816993464052,0.53125,0.3333333333333333,0.7
9,unseen_both,early_bc,LR,0.41721132897603486,0.13043478260869565,1.0,0.15
9,unseen_both,early_bc,RF,0.5637254901960785,0.4594594594594595,0.0,0.85
9,unseen_both,early_bc,XGB,0.5528322440087146,0.4129979035639413,0.5,0.475
9,unseen_both,late,LR,0.50599128540305,0.4,0.4444444444444444,0.4666666666666667
9,unseen_both,late,RF,0.40876906318082795,0.45701357466063347,0.0,0.8416666666666667
9,unseen_both,late,XGB,0.48692810457516345,0.4815331010452962,0.1111111111111111,0.7416666666666667
9,unseen_both,late_bc,LR,0.5,0.4299524960413368,0.3888888888888889,0.525
9,unseen_both,late_bc,RF,0.5362200435729847,0.4594594594594595,0.0,0.85
9,unseen_both,late_bc,XGB,0.4877450980392157,0.4470046082949309,0.0,0.8083333333333333
9,unseen_both,combined,LR,0.5588235294117647,0.4529469228264409,0.5,0.5333333333333333
9,unseen_both,combined,RF,0.49373638344226584,0.4594594594594595,0.0,0.85
9,unseen_both,combined,XGB,0.49891067538126366,0.5149825783972125,0.16666666666666666,0.7583333333333333
9,unseen_both,combined_bc,LR,0.46132897603485834,0.14109559917794628,1.0,0.15833333333333333
9,unseen_both,combined_bc,RF,0.5100762527233115,0.4594594594594595,0.0,0.85
9,unseen_both,combined_bc,XGB,0.52260348583878,0.4951923076923077,0.1111111111111111,0.7666666666666667
9,unseen_both,combined_ling,LR,0.633442265795207,0.551337359792925,0.5,0.675
9,unseen_both,combined_ling,RF,0.7004357298474946,0.4594594594594595,0.0,0.85
9,unseen_both,combined_ling,XGB,0.5473856209150327,0.5673076923076923,0.2222222222222222,0.8
9,unseen_both,combined_ling_bc,LR,0.6138344226579522,0.5547309833024119,0.3333333333333333,0.7333333333333333
9,unseen_both,combined_ling_bc,RF,0.4912854030501089,0.4594594594594595,0.0,0.85
9,unseen_both,combined_ling_bc,XGB,0.5686274509803921,0.47277326587671414,0.1111111111111111,0.725
